company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
CLÉON & CO - LE FORMIER-AUGUIN,Stand i25,"Notre compétence de chausseur s’est forgée dans l’héritage de René Cléon, cordonnier-bottier, qui créa la maison Cléon en 1945 en Anjou. L’activité de l’entreprise familiale se développe rapidement avec un travail rigoureux sur les formes et l’attention pour les matières, notamment le cuir. Nos ateliers bénéficient de la construction d’une nouvelle usine en 1984, pour développer de nouvelles techniques et augmenter la production de chaussures made in France. Dessiner puis fabriquer des chaussures à l’élégance affirmée, tout en respectant confort et anatomie du pied, voilà toute la philosophie que la marque Le Formier insuffle au rythme de ses collections. Parce qu’une belle silhouette se doit d’être bien chaussée, Le Formier mettra tout son savoir-faire en œuvre pour répondre aussi bien aux exigences des cadres actifs et dynamiques que des gentlemen en habit de cérémonie.",,,https://cleon.com,,,
CMA - Le réseau des Chambres de Métiers et de l'Artisanat,Stand Village de l'Artisanat - D21,,,,https://artisanat.fr,,,
COCOBOLO CONCEPT,Stand Village de l'Artisanat - D21.51,"Desserte NDEMA La desserte « Ndema » une création unique en placage de bois de rose avec ses courbes élégantes et sa marqueterie de paille en camaïeu bleu et aux reflets dorées en accord avec l’éclat du tissu Wax. Dimensions: 85x45x85 Matières: Contre-plaqué, plaqué en bois de rose, chêne, frêne, laiton, cuir, tissu Wax, marqueterie de paille. Finition à la cire au tampon. Elle peut être commandée avec d'autres essences de bois.",,,https://cocobolo-concept.com,,,
COEUR DES ILES,Stand Village de l'Artisanat - D21.130,,,,,,,
Cognac Léopold Croizet,Stand M84bis,"Nos cognacs sont issus du cru des Fins Bois, terroir argilo-calcaire apportant une véritable richesse et une puissance aromatique. Nous cultivons nos sols sans produits chimiques. Nos eaux de vie sont distillées sur lies pour donner une complexité et une rondeur à nos futurs cognacs. Vient ensuite le vieillissement, étape importante qui se déroule dans des futs de chêne ou les eaux de vie vont s'imprégner des tannins du bois et et de sa couleur.",,,https://cognac-leopold-croizet.com,,,
COINTREAU,Stand P64 et Bar,,,,https://cointreau.com,,,
COLAS NORMAND,Stand M10,,,,https://peg.fr,,,
COLORIAGES POP UP (MES),Stand Pavillon Ile de France,"Les produits au catalogue sont des coloriages pop-up destinés aux enfants, aux adolescents et aux adultes qui souhaitent fabriquer une œuvre d’art en papier sculpté - mise en couleur, découpage et montage. Ce processus favorise la créativité, l'imagination et la visualisation dans l'espace. Chaque modèle est accompagné d'un texte en lien avec sa thématique. J'aime l'idée que ces objets soient à la fois une activité créative, une petite œuvre d'art et un souvenir que l'on peut offrir. Une fois terminés, ils peuvent se replier pour être envoyés comme une carte à message ou une carte-cadeau ou être encadrés pour devenir un objet décoratif. Ces produits sont imaginés, dessinés, conçus, imprimés et assemblés en en Île-de-France (93). Les 7 premiers de la collection arrivent en France et se font connaitre à l'international dès 2018 (Hong Kong, Chine, Canada…). En 2024, ils sont sélectionnés en Italie pour le GREEN CIRCLE par Isabella Goldmann à la MILANO HOME RHO de janvier puis exposés à l’ADI Design MUSEUM durant la MILANO DESIGN WEEK en avril. En France, ils reprennent leur envol grâce à notre présence sur les salons Maison et Objet de 2023 et 2024. Ils reçoivent un magnifique accueil sur le salon Museum Connections dès 2025. Le grand public les retrouve chaque année au Salon de la presse et du livre de jeunesse depuis décembre 2023, et dès 2025 sur les Salons MIF (Made In France) et CSF (Création et Savoir-Faire). Depuis peu, il est possible de réaliser des produits sur mesure, conçus en collaboration avec les musées, institutions culturelles, marques ou entreprises, permettant ainsi à tous, visiteurs, petits et grands, de prolonger une visite, un évènement en une expérience créative et durable.",,,https://mescoloriagespopup.com,,,
COMEARTH,Stand E71,"Relation client externalisée multilingue H24/365. Centre de Contacts (appels, mails, chat, sms,…) entrants et sortants en Front et Back-Office, Audit et conseil en stratégie. Etudes Satisfaction Client. Ressources Humaines, Recrutement et Formation. Comearth, propose à ses clients une offre unique d'externalisation de la relation client, entièrement basée en France, éthique, sur-mesure et évolutive alliant le meilleur de l’Humain au meilleur de l’Innovation technologique (IA générative) Offrir une Expérience Client mémorable au meilleur coût pour créer de la valeur client durable. Assurer la sécurité et la souveraineté de la data",,,https://comearth-france.com,,,
COMME AVANT,Stand G60-H61,"Comme Avant est une entreprise atypique, une aventure humaine qui participe, à son échelle, à la transition écologique. Nous produisons ce qui nous semble être indispensable en éliminant tout ce qui est superflu, pour se concentrer sur l’essentiel. C’est dans notre atelier de fabrication, près de Marseille, que nous produisons à la main des cosmétiques efficaces, des produits ménagers et des vêtements durables. En toute transparence et sans tabou, nous améliorons sans cesse nos produits, tout en réduisant au minimum nos déchets.",,,https://comme-avant.bio,,,
COMPAGNIE DES AMANDES,Stand i78,,,,https://amandes-francaises.fr,,,
COMPTOIR D'HERBORISTERIE,Stand O70,"Jean Maison, au service des plantes aromatiques et médicinales bio depuis 1976, est à l’initiative de la sélection et des compositions de la marque Le Comptoir d’Herboristerie. Installé en Corrèze, au cœur du massif des Monédières, Le Comptoir d’Herboristerie vous propose une vaste gamme de produits de qualité issus de l’agriculture biologique et de cueillettes sauvages dans l’esprit de la tradition française de l’herboristerie. Dans un souci de cohérence écologique et économique, nous mettons le respect de la plante et des écosystèmes au cœur de notre activité. Et c’est en partenariat avec un important réseau de producteurs et de cueilleurs que Le Comptoir d’Herboristerie garantit la traçabilité, la certification et la qualité de ses produits.",,,https://comptoirdherboristerie.com,,,
Comptoir Des Confitures,Stand Village de l'Artisanat - D21.80,,,,https://comptoirdesconfitures.fr,,,
COMTESS,Stand O65,,,,https://comtess.fr,,,
CONFISERIE CHOCOLATERIE BREBION,Stand Village de l'Artisanat - D21.84,,,,https://brebion1947.com,,,
Conserverie Boued Mir,Stand Village de l'Artisanat - D21.8,Tartinables apéritifs aux légumes bretons,,,https://bouedmir-conserverie.bzh,,,
CONSERVERIE DE LA FORÊT,Stand Pavillon Ile de France,,,,https://conserveriedelaforet.com,,,
Conserverie Enak Délice,Stand Village de l'Artisanat - D21.202,"Vincent et Lita, metent un point d'honneur à conserver les saveurs authentiques de ses recettes indonésiennes et françaises fabriquées en France ! Grâce à un mode de conservation innovant, nous préservons non la qualité des ingrédients, mais aussi le goût exceptionnel de chaque produits. Découvrez l'harmonie entre tradition et modernité, pour une expérience culinaire inoubliable. - Ketchup de tomate Normande - Sauce ""Pomignon"" à la pomme et aux oignons caramélisés (sucrée salée) - Notre fameuse sauce à la cacahuète - Une gamme de tartinable appéritif - Des coffrets cadeau gourmands pour faire plaisir à vos proches à tous les budgets.",,,https://enakdelice.fr,,,
COPO Chocolat,Stand Village de l'Artisanat - D21.20,,,,https://copo-chocolat.fr,,,
CORDALP,Stand O35,"Parcourant les évolutions du monde contemporain tout en honorant les valeurs de l'alpinisme, nos créations témoignent de l'excellence du savoir-faire Français. Le mariage subtil entre tradition et modernité donne naissance à des produits qui transcendent les frontières du temps et de l'espace. Chaque pièce est soigneusement pensée et fabriquée dans le plus pur respect des matériaux utilisés avec un engagement sans faille envers la durabilité. Ainsi, en choisissant nos produits, vous adhérez à une vision, à un mode de vie qui allie modernité, respect des traditions et préservation de l'environnement.",,,https://cordalp.fr,,,
CosyNévé,Stand Village de l'Artisanat - D21.190,"CosyNévé propose une collection d'affiches, de cartes postales et d'objets illustrés inspirés de la montagne, du ski et de l'art de vivre alpin. Chaque illustration est une création originale, imaginée avec une touche de nostalgie et d'humour, qui évoque les souvenirs de vacances, les plaisirs de l'après-ski et les paysages de nos massifs. Les illustrations sont déclinées sur différents supports : affiches, cartes postales, magnets, carnets, torchons, et coussins. Les visuels sont imaginés en Haute-Savoie et les impressions sont réalisées en France, auprès de partenaires locaux, dans une démarche privilégiant la qualité et une production responsable. À travers chaque création, CosyNévé invite à emporter chez soi un morceau de montagne, un souvenir ou un clin d'œil qui fera sourire les amoureux des sommets.",,,https://cosyneve.com,,,
COURTOIS PARIS,Stand H33,"Chapeaux pour tous les jours ou pour occasions particulières, sur-mesure : Chapeaux en feutre, en paille, panama Chapeaux de cérémonie Casquettes d'été et d'hiver Casquettes baseball Bonnets et bérets en laine vierge Chapkas et toques Nous fabriquons aussi pour le compte de grandes Maisons du Luxe français et européen.",,,https://courtoisparis.fr,,,
COUTEAU DE LAGUIOLE BENOIT L'ARTISAN,Stand P58,"Benoit l’Artisan propose des couteaux de Laguiole d’exception fabriqués à Laguiole même, alliant savoir-faire traditionnel et création contemporaine. Chaque pièce est façonnée à la main dans son atelier à Laguiole. Il est notamment le créateur et l’unique fabricant du modèle breveté ""Le Tribal"", un couteau au design original et moderne. La coutellerie Benoit l'artisan est certifiée par l'indication Géographique - Couteau de Laguiole. Ses produits se distinguent par la qualité des matériaux, la finesse des finitions et une véritable identité artistique. Parmi les modèles fabriqués, vous pourrez trouver les couteaux pliants traditionnels avec ou sans tire-bouchon, les double platines, l'art de la Table rassemblant un vaste choix de couteaux de table, à pain, à découper, à fromage... mais une aussi une collection de couteaux prestiges uniques. Les couteaux Benoit l'Artisan sont aussi entièrement personnalisables (choix du manche, de la lame, personnalisation de l'abeille...)",,,https://laguiole-benoit.com,,,
Coutellerie Bermudes,Stand Village de l'Artisanat - D21.191,"La Coutellerie Bermudes conçoit et réalise des couteaux artisanaux de cuisine, de table et de collection entièrement façonnés à la main dans son atelier de Savoie. Chaque couteau est fabriqué en petite série ou en pièce unique à partir d’aciers sélectionnés pour leurs qualités de coupe, leur durabilité et leur facilité d’entretien. Les manches sont réalisés dans des essences de bois soigneusement choisies, parfois rares ou stabilisées, ainsi que dans des matériaux contemporains tels que les composites ou les matériaux recyclés. La gamme se compose de couteaux d’office, couteaux de table, éminceurs et couteaux de chef, conçus pour offrir un équilibre optimal entre esthétique, ergonomie et performance. Chaque modèle est pensé pour un usage quotidien exigeant, aussi bien en cuisine que sur une belle table. L’atelier développe également des créations sur mesure et des séries spéciales intégrant des matériaux chargés d’histoire, comme des skis recyclés ou d’autres matières détournées, donnant naissance à des objets uniques alliant savoir-faire artisanal, design et émotion. Tous les couteaux sont fabriqués en France, dans l’atelier de la Coutellerie Bermudes à Barberaz, près de Chambéry, avec une attention particulière portée aux finitions, à la qualité des matériaux et à la durabilité des produits.",,,https://coutelleriebermudes.fr,,,
COUTELLERIE DRAPIER,Stand Village de l'Artisanat - D21.162,,,,https://coutelleriedrapier.com,,,
COUTELLERIE NONTRONNAISE,Stand O15,,,,https://coutellerie-nontronnaise.com,,,
CRAMBES,Stand L34,"Nos modèles de chapeaux et casquettes, sont confectionnés dans une grande diversité de matières : lainage, peau, tweed, feutre, lin, coton, chanvre, paille et panama. Chaque pièce est réalisée dans nos ateliers, dans le respect d’un savoir-faire chapelier transmis et développé au fil des générations. Notre fabrication associe gestes traditionnels, exigence de qualité et recherche constante de matières et de formes. Cette expertise nous permet de proposer des créations authentiques, durables et adaptées aux envies d’aujourd’hui.",,,https://chapeaux-crambes.fr,,,
CREAVET BEBE,Stand M38-N39,,,,https://creavet-bebe.sumupstore.com,,,
CRISTEL,Stand K17,"Référence dans le monde des Arts de la table ! CRISTEL propose des articles culinaires inox haut de gamme ! Savoir-faire, excellence, authenticité, originalité… Autant de valeurs qui caractérisent aujourd’hui l’univers CRISTEL… Collections inox certifiées par le label ""Origine France Garantie."" Entreprise à mission depuis 2021.",,,https://cristel.com,,,
CROCHEPIED,Stand E50,"Crochepied inspiré par l'univers marin et le côté urbain, est une marque de chaussettes : de la création à la fabrication en passant par l'assemblage, tout est réalisé en France. C'est un mélange de simplicité et de bonne humeur.",,,https://crochepied.fr,,,
CUEILLETTE DE VILTAIN,Stand L86,,,,https://viltain.fr,,,
CUISINE SUCRÉE,Stand D16,"Gaspard, l'ourson qui fait fondre, Tablette de chocolat, Sucette, Chocolats, Orangettes, truffes, friture normande, calendrier de l'avent bouchées chocolatées",,,https://cuisinesucree.fr,,,
CYGNES,Stand J51,"Longue vie à vos collants ! FINI, LA PEUR DE FILER TROP VITE Nos collants ont été testés en laboratoire pour assurer qu'ils étaient plus résistants que les collants existants sur le marché actuel. Nos premières clientes ont déjà réussi à les porter plusieurs dizaines de fois, alors finissez-en avec la frustration des collants qui filent ! FINI, LA CULPABILITÉ L'hiver ne fait que commencer et vous avez déjà filé plusieurs collants, on a tous connu cela. Avec les collants Cygnes, c'est fini ! Ils ne dureront pas (encore) toute la vie mais ils vous accompagneront un bon moment dans toutes vos aventures. FINI, LES BUDGETS XXL En moyenne, un collant file au bout de 5 utilisations. Les Français.es achètent en moyenne 15 paires pour tenir tout l'hiver, soit un budget moyen de 150€. Chez Cygnes, avec 3 collants vous passerez l'hiver au chaud et rassuré.e. Imaginé et fabriqué en France dans un atelier familial et responsable ACHETER CYGNES, C'EST SOUTENIR DES EMPLOIS EN FRANCE Nos collants participent au soutien de l'industrie en France. Entre le tissage, le tricotage et la confection, ce n'est pas moins de 20 emplois directs et indirects en France qui sont soutenus ! ACHETER CYGNES, C'EST CHOISIR UN PRODUIT HAUT DE GAMME Nos collants sont en partie réalisés à la main. Ils sont fabriqués avec des machines renommées et dans les mains de vrais experts. Chaque paire de collants suit un processus de qualité très précis pour assurer votre confort et une qualité maximum avant de tomber entre vos mains (ou sur vos jambes). ACHETER CYGNES, C'EST ADOPTER UNE CONSOMMATION VERTUEUSE Nos collants sont faits pour durer, vous l’avez compris. Ils sont également faits pour évoluer au gré de vos retours. Et pour boucler la boucle, nous nous occupons de leur fin de vie grâce à la consigne. Envoyez-nous vos collants Cygnes usagés, nous les recyclerons et vous recevrez un bon de réduction pour votre prochaine commande !",,,https://cygnes.co,,,
Cédric Grall Bijoux,Stand F39,"Cédric créé et fabrique des bijoux en Argent 925/1000 et associe des pierres naturelles et des perles. Des jeux de textures, de matière, de finesse et de souplesse pour offrir un maximum de variantes à un métal unique. La couleur, l’éclat, la lumière des pierres naturelles et des perles pour offrir une palette chromatique douce ou audacieuse. Deux techniques uniques pour des bijoux durables, fiables et actuels: la FORGE et le FILIGRANE. Les bijoux Cédric Grall, des bijoux à Vivre !",,,https://cedricgrallbijoux.com,,,
Cézembre,Stand i22,"Cezembre est une marque française spécialisée dans la maille, qui développe des pièces à la fois qualitatives, durables et pensées pour être portées au quotidien. Chaque produit est conçu avec une attention particulière portée aux matières, aux coupes et aux finitions, afin de proposer des pièces confortables, justes et durables dans le temps. La marque développe un vestiaire composé de pulls et d’accessoires en fibres naturelles mérinos, cachemire, alpaga, coton biologique sélectionnées pour leur qualité et leur tenue. Pensées pour s’inscrire dans la durée, les collections Cezembre s’adressent à une clientèle à la recherche de produits fiables, bien construits et faciles à porter.",,,https://cezembre-store.fr,,,
DAAN TECH,Stand J18,,,,https://daan.tech,,,
DAGUET,Stand F36,"Maroquinerie élégante et pratique pour le quotidien. Nos sacs à main, ceintures et accessoires sont fabriqués au sein de notre propre atelier dans le Limousin.",,,https://maroquinerie-daguet.fr,,,
Dame en soi,Stand M38-N39,"Vêtements Robes, tuniques, ensembles — chaque pièce est unique, coupée et cousue à la main dans notre atelier parisien. Tunique Soie Sauvage Soie légère, teinte terre, broderies discrètes au col. Ensemble Coton Brodé Veste structurée + pantalon fluide. Coton brodé main, esprit contemporain. Coiffes Turbans, couronnes florales, pièces d'apparat — portées au quotidien ou pour les grandes occasions. Accessoires & Bijoux Pochettes, sacs, bijoux, ceintures — les détails qui transforment une tenue. Mercerie & Passementerie Tissus sélectionnés, galons, boutons, fournitures — pour celles qui créent elles-mêmes.",,,https://dameensoi.fr,,,
DAMPA 1975,Stand H74,"DAMPA 1975 propose une gamme de savons soins solides à l'huile d'olive et au lait d'Anesse fabriqué en Provence ainsi que des produits cosmétiques enrichis en lait d'ânesse et Aloé Véra à base d'ingrédients naturels. Fabriqués Provence, nos produits sont élaborés avec soin pour répondre aux attentes de nos clients présents dans 35 pays.",,,https://comptoir-naturel.fr,,,
DANIELLE ENGEL,Stand Village de l'Artisanat - D21.39,"Nous créons des vêtements féminins 100 % fabriqués en France, imaginés et confectionnés dans notre propre atelier à Montpellier. Chaque pièce est pensée pour allier élégance, intemporalité et respect de l'environnement, avec une attention particulière portée à la qualité des matières et à l'excellence des finitions. Nous privilégions des tissus naturels, biologiques et recyclés, sélectionnés auprès de grandes maisons françaises et européennes. Notre démarche s'inscrit dans une volonté de proposer une mode durable, responsable et ancrée dans le savoir-faire français.",,,https://danielleengel.com,,,
DAO,Stand K34-L35,"Le choix de nos matières premières s'effectuent dans le respect de l'environnement. Fabriquées à partir de coton, coton biologique et lin, nos pièces sont pensées pour durer. Nous limitons la production afin de répondre au mieux à la demande et ainsi d'éviter le sur-stockage. Nous souhaitons produire au plus juste.",,,https://daodavy.com,,,
DATUS,Stand Pavillon Ile de France,"Et si on vous emmène dans un voyage sensoriel, entre la force du café, la sérénité du thé et la douceur caramélisée de la chicorée!!! DATUS – 1er torréfacteur de noyaux de dattes en France propose l’infusion naturelle des noyaux de dattes, à peine lancée, DATUS est élue Innovation alimentaire de l'année au concours IdFood, lauréat de la Guilde des Artisans de la Tour Eiffel, et validée par un jury de grands chefs sous la présidence du Grand Thierry Marx pour être servie au prestigieux ""Jules Vernes"" 2 étoiles au Guide Michelin, lauréat du Start'Up Boost de la Foire de Paris pour representer les créations françaises de l'année et reçu la distinction ""Tech For Change"" de la Vivatech en tant que Startup FoodTech. DATUS propose une gamme innovante de boissons et d’ingrédients élaborés à partir de noyaux de dattes torréfiés. Sans caféine, sans additifs et naturellement doux, DATUS s’adapte à tous les usages et réinvente les rituels du café et du thé : En poudre : se prépare avec toutes vos machines — filtre, French press, cafetière turque ou italienne, percolateur — ou simplement en infusion. En capsules compatibles Nespresso® : pratiques et rapides, pour profiter de l’expérience DATUS en un geste. 💡 Polyvalence gourmande : La poudre DATUS se mélange avec du lait ou d’autres recettes de boissons végétales pour créer des lattes originaux. Elle peut aussi s’incorporer directement dans la farine pour enrichir pains, pâtisseries ou biscuits, tout en apportant une alternative sans gluten et pleine de saveur caramélisée. 🌱 Durable et inclusif : produit en Île-de-France à partir d’une ressource abondante et économe en eau, DATUS associe innovation écologique et héritage traditionnel. 🎉 Offre spéciale MIF : profitez de remises exclusives et de coffrets découverte sur notre stand. Venez tester DATUS et adoptez une nouvelle routine bien-être ! 🎶 Vibrez à notre hymne et 🎤 découvrez une interview exclusive du fondateur ici https://youtu.be/7LqJ99appes?si=_qgfYZcvghpsiItX et découvrez notre histoire depuis notre quartier jusqu'au sommet de la Tour Eiffel ici https://youtu.be/00Jwt0-5OAI?si=Jm2TY_RhNR0dUsvb 🍵 ou savourez simplement en commandant sur 👉 www.maisondatus.com",,,https://maisondatus.com,,,
DE CLERMONT,Stand i23,"Des semelles intérieures (en cuir, coton, laine, etc.) et des accessoires pour apporter confort et bien être dans la chaussure.",,,https://declermont.fr,,,
DE LA FÈVE AU PALAIS,Stand Village de l'Artisanat - D21.46,"Chez De la Fève au Palais, nous avons souhaité créer une gamme gourmande qui réconcilie plaisir, équilibre et exigence artisanale. Grâce à SÜVY, une alternative innovante au sucre, nous proposons des créations sans sucres ajoutés ""VŸTA"", pensées pour celles et ceux qui souhaitent se faire plaisir autrement, sans renoncer au goût ni à la gourmandise. Le plaisir sans compromis Notre gamme VŸTA a été imaginée pour offrir une véritable expérience chocolatée, avec des recettes travaillées dans notre laboratoire, en conservant tout notre savoir-faire artisanal. Chocolats, biscuits, pâte à tartiner ou encore glaces : chaque création est élaborée avec soin pour proposer une alternative gourmande, élégante et adaptée aux nouvelles attentes de consommation. Une alternative gourmande et innovante SÜVY permet de remplacer le sucre traditionnel tout en conservant une belle texture et une vraie rondeur en bouche. Cette gamme s’adresse aux personnes qui recherchent des produits à faible impact glycémique, aux consommateurs attentifs à leur équilibre alimentaire, mais aussi à tous les gourmands qui souhaitent découvrir une nouvelle façon de savourer le chocolat.",,,https://de la fève au palais,,,
DELIKAO,Stand i53bis,,,,,,,
DEPHILAPAT,Stand P38,,,,https://dephilapat.fr,,,
DES HOMMES ET DES BŒUFS,Stand G85,Une marque française de produits fins composés uniquement de viande de bœuf de grande qualité.,,,https://deshommesetdesboeufs.com,,,
Des Résines Et Des Rêves,Stand Village de l'Artisanat - D21.10,Je suis artisan menuisier et travaille le bois et la résine Epoxy. C'est dans mon atelier que naissent au quotidien de nombreuses créations aussi originales que personnalisées.,,,https://desresinesetdesreves.com,,,
Desmée bijoux,Stand Village de l'Artisanat - D21.99,,,,https://desmee.fr,,,
DESTINATION COGNAC,Stand E84-F83,,,,https://destination-cognac.com,,,
Destination Skincare,Stand i55bis,,,,https://destination-skincare.com,,,
Dhenry,Stand Village de l'Artisanat - D21.103,"DHENRY est une marque française de cosmétiques naturels née d'une conviction simple : prendre soin de sa peau ne devrait jamais rimer avec des formules interminables ou des routines compliquées. Chaque gamme est construite autour d'un ingrédient phare soigneusement sélectionné pour ses propriétés, afin d'offrir des soins à la fois efficaces, sensoriels et respectueux de la peau. Notre première collection, autour de la noisette, comprend trois essentiels du quotidien : Un nettoyant visage qui élimine maquillage, impuretés et excès de sébum tout en laissant la peau douce et confortable. Un gommage visage à la poudre de coques de noisettes finement broyées, qui exfolie en douceur pour révéler un teint plus lumineux. Une huile visage au toucher sec qui nourrit, protège et aide à préserver l'équilibre naturel de la peau, sans fini gras. Tous nos soins sont 100 % d'origine naturelle, composés d'au minimum 50 % d'ingrédients biologiques, fabriqués en France et conditionnés dans des emballages pensés pour préserver la qualité des formules tout en limitant leur impact environnemental. À l'occasion du MIF Expo, les visiteurs pourront également découvrir en avant-première notre toute nouvelle gamme capillaire autour du raisin, une collection naturelle imaginée pour prendre soin des cheveux tout en révélant leur éclat. Une exclusivité présentée pour la première fois sur le salon. Chez DHENRY, nous privilégions des formulations courtes, des ingrédients rigoureusement sélectionnés et une approche où l'efficacité passe avant le superflu. Parce que toutes les peaux méritent que l'on prenne soin d'elles.",,,https://dhenry.shop,,,
DIPTYQUE AUDIO,Stand Village de l'Artisanat - D21.33,"Nos enceintes très haute fidélité, innovantes, produisent une onde plane permettant une écoute immersive incomparable par son réalisme et son naturel. Notre gamme comporte 6 modèles d'enceintes permettant de les adapter à l'espace d'écoute. Nos enceintes sont personnalisables (160 couleurs RAL). Elles ont reçu les plus grandes récompenses de la presse spécialisée en Europe, US, Japon et Hong Kong.",,,https://diptyqueaudio.com,,,
DISTILLERIE AWEN NATURE,Stand Village de l'Artisanat - D21.2,,,,https://awennature.com,,,
Distillerie de la Seine,Stand E02 - entreprise présente uniquement le jeudi 12 et vendredi 13 novembre,,,,https://distillerie-seine.fr,,,
Distillerie Franc-Tireur,Stand E01,,,,https://distillerie-franc-tireur.com,,,
DISTILLERIE MARGUET CHAMPREUX - FRERES DUCRET,Stand Village de l'Artisanat - D21.94,,,,https://distilleriemarguet.fr,,,
Domaine de la Flaguerie,Stand E02 - entreprise présente uniquement le samedi 14 novembre,"Le Domaine de la Flaguerie est une entreprise cidricole familiale située entre Caen et Bayeux. Le domaine cultive et transforme la pomme à cidre pour produire des jus de pomme, cidres, calvados, pommeau de Normandie, vinaigre de cidre et gelées de pomme. Aujourd’hui, le Domaine dispose d’une cinquantaine d’hectares de vergers soit environ 30 000 pommiers divisés en 25 variétés sélectionnées dans le respect des appellations. Tous nos vergers sont menés dans le respect de l’Agriculture biologique depuis 1998. La qualité de nos produits est régulièrement reconnue lors de concours et dégustations.",,,https://domaine-flaguerie.com,,,
DOMAINE DU PALAIS,Stand H80,,,,,,,
Domaine Montansier,Stand E84-F83,,,,https://domainemontansier.fr,,,
Domi Marqueterie de Paille,Stand Village de l'Artisanat - D21.188,"Marqueterie de Paille artisanale, réalisée à la main en France. Je créée de pièces décoratives et des panneaux sur mesure , associant savoir-faire traditionnel , matières naturelles et design contemporain . Mes créations s'adressent notamment aux architectes d'intérieur et décorateurs à la recherche de solutions uniques pour leurs projets résidentiels, hôteliers et professionnels mais également pour le particulier amateur de pièces uniques. Handcrafted straw marquetery , made in France. I'm creat bespoke decorative pieces and panels, combining traditionals craftsmanship , natural materials and contemporary desing. Our creations are designed for interior designers and architects looking for unique solutions for residential , hospitality and professional projects.",,,https://domimarqueteriedepaille.com,,,
DOUANE FRANÇAISE,Stand E69bis,La douane accompagne les entreprises sur les règles du made in France et contrôle le marquage.,,,https://douane.gouv.fr,,,
Douceur des Neiges,Stand Village de l'Artisanat - D21.29,"Fondé en 2012 par Laura Doumenjou, titulaire d’un Master en ingénierie des cosmétiques, le Laboratoire Cosmétique Douceur des Neiges incarne le savoir-faire artisanal ariégeois dédié au bien-être. Installé à Foix, au pied des Pyrénées, ce laboratoire se distingue par une approche rigoureuse et éthique de la beauté. Une philosophie de pureté et de douceur Le nom ""Douceur des Neiges"" évoque à la fois la fraîcheur des sommets pyrénéens et la pureté des formulations. Sans colorants, les produits affichent une blancheur naturelle et sont conçus sans parfums synthétiques, afin de garantir une tolérance maximale pour les peaux les plus sensibles et réactives. Un savoir-faire 100 % artisanal L’intégralité de la production est réalisée sur place, de la formulation au conditionnement, en passant par l’étiquetage manuel. Cette fabrication à petite échelle assure une fraîcheur optimale des produits. En 2023, le laboratoire a franchi une étape majeure en obtenant la certification BIOLOGIQUE selon le référentiel international COSMOS. La gamme de cosmétiques va du simple gel douche à la crème visage, avec un large panel de textures et galéniques.",,,https://douceurdesneiges.com,,,
DOUCEURS BOHÈMES,Stand Q37,"Douceurs Bohèmes une histoire de passion … Derrière chacune de mes créations se cache une envie : surprendre, émerveiller et faire voyager. Savonnière artisanale et créatrice de cosmétiques naturels, je fabrique en France des créations uniques qui séduisent autant par leur design que par leurs senteurs inoubliables. Ma signature ? Une gamme exclusive au véritable Monoï de Tahiti, aux notes solaires et addictives, qui invite instantanément à l'évasion. Chaque savon, chaque baume est pensé comme une parenthèse de plaisir, un voyage sensoriel où l'authenticité rencontre l'élégance. Au Salon du Made in France, venez découvrir un univers où l'artisanat se réinvente avec audace, créativité et passion. Touchez, sentez, échangez, laissez-vous surprendre… et trouvez peut-être votre prochain coup de cœur. Parce qu'un produit naturel peut être bien plus qu'un simple soin : une émotion, un souvenir, une invitation au voyage. Venez me rencontrer et embarquez pour une expérience sensorielle unique.",,,https://douceursbohemes.com,,,
DOUMÔME,Stand Village de l'Artisanat - D21.7,,,,https://doumome.com,,,
Drop Swim - Shape the Water,Stand E42,"DROP – Shape the Water est une marque française de maillots de bain haut de gamme qui réinvente l’équipement du nageur exigeant. À la croisée de la performance sportive, du confort longue durée et de l’esthétique, DROP conçoit des pièces pensées pour accompagner le corps sans jamais l’enfermer. Une matière tissée ultra-fine, des finitions sans couture, un maintien précis, une ligne épurée : chaque détail sert une même ambition, faire disparaître le vêtement pour ne laisser que le geste. Fabriquées en France dans un atelier au savoir-faire d’excellence, les pièces DROP transforment le maillot de bain en véritable instrument de glisse. Parce que nager, ce n’est pas dominer l’eau. C’est composer avec elle. Shape the Water. Site web : dropswim.fr",,,https://link.dropsport.fr,,,
DT COLLECTION,Stand K38,"A travers notre marque DT Collection nous vous proposons une sélection d'articles en laine de mouton homme, femme et enfant comprenant des gilets tendance ainsi qu'une large gamme d'accessoires, tels que des sacs, des bouillottes, des moufles et des articles de puériculture (couverture, gigoteuse...) Nous avons aussi une gamme d'articles de déco en laine et en peau de mouton tels que coussins, couverture, pouf ou bean bag mais également des housses de selle de vélo. Enfin, notre offre est complétée par une sélection d'accessoires confectionnés en peau de vache. Nous vous invitons à les découvrir sur notre stand. DT Collection réinvente les tendances au naturel !",,,https://direct-tannerie.fr,,,
DURALEX,Stand K15,Produits manufacturés en verre pour la table et la cuisine (conservation - table - cuisson).,,,https://duralex.com,,,
DÉLICES DE GUYANE,Stand M81,"Producteur en Epicerie fine, ambassadeur du savoir-faire et des saveurs de Guyane",,,https://delices-de-guyane.fr,,,
